2019-04-26,406,109,1384
2019-04-27,295,38,826
2019-04-28,324,43,709
2019-04-29,492,135,1509
2019-04-30,424,121,1517
2019-05-01,356,38,1167
2019-05-02,343,54,957
2019-05-03,347,56,1050
2019-05-04,396,43,927
2019-05-05,332,56,891
2019-05-06,398,103,1142
2019-05-07,427,116,1456
2019-05-08,443,85,1580
2019-05-09,270,51,1089
2019-05-10,306,38,839
2019-05-11,300,44,646
2019-05-12,299,43,678
2019-05-13,488,147,1375
2019-05-14,513,142,1661
2019-05-15,485,116,2045
2019-05-16,533,172,1478
2019-05-17,610,240,1496
2019-05-18,350,91,924
2019-05-19,367,79,605
2019-05-20,567,171,1887
2019-05-21,656,239,1922
2019-05-22,729,240,2377
2019-05-23,558,217,2093
2019-05-24,498,135,2051
2019-05-25,371,61,1137
2019-05-26,352,80,921
2019-05-27,542,161,1901
2019-05-28,668,182,1868
2019-05-29,580,233,1613
2019-05-30,558,127,1731
2019-05-31,447,121,1486
2019-06-01,393,45,1028
2019-06-02,452,35,933
2019-06-03,628,112,2227
2019-06-04,558,263,2079
2019-06-05,556,133,1695
2019-06-06,587,139,2224
2019-06-07,572,109,2197
2019-06-08,393,30,980
2019-06-09,413,42,1452
2019-06-10,540,130,2138
2019-06-11,539,152,1839
2019-06-12,432,63,1209
2019-06-13,592,181,1897
2019-06-14,547,160,1887
2019-06-15,351,66,1017
2019-06-16,401,50,800
2019-06-17,662,126,2356
2019-06-18,655,176,2432
2019-06-19,631,165,2503
2019-06-20,584,167,2381
2019-06-21,516,120,1600
2019-06-22,314,33,1262
2019-06-23,394,55,937
2019-06-24,642,152,1831
2019-06-25,607,138,1947
2019-06-26,535,152,1766
2019-06-27,536,137,2218
2019-06-28,478,154,1939
2019-06-29,365,46,807
2019-06-30,327,40,598
2019-07-01,483,141,1868
2019-07-02,613,147,2066
2019-07-03,561,174,2100
2019-07-04,523,145,1609
2019-07-05,472,137,1790
2019-07-06,395,43,946
2019-07-07,386,54,1017
2019-07-08,526,164,1834
2019-07-09,566,151,2257
2019-07-10,557,154,1969
2019-07-11,573,137,1885
2019-07-12,578,158,1925
2019-07-13,382,47,1103
2019-07-14,348,54,762
2019-07-15,542,155,1762
2019-07-16,618,156,2096
2019-07-17,637,176,2043
2019-07-18,583,167,1890
2019-07-19,505,146,1983
2019-07-20,318,52,1139
2019-07-21,330,50,573
2019-07-22,527,170,1657
2019-07-23,685,168,1855
2019-07-24,656,183,1779
2019-07-25,733,201,1882
2019-07-26,587,162,1552
2019-07-27,390,61,992
2019-07-28,438,54,990
2019-07-29,653,164,1626
2019-07-30,750,183,1835
2019-07-31,800,184,2392
2019-08-01,658,163,1916
2019-08-02,537,145,1614
2019-08-03,360,60,792
2019-08-04,392,40,753
2019-08-05,634,143,1441
2019-08-06,682,167,1839
2019-08-07,649,191,1714
2019-08-08,638,149,1850
2019-08-09,559,127,1666
2019-08-10,388,42,834
2019-08-11,379,53,799
2019-08-12,581,140,1509
2019-08-13,656,171,1846
2019-08-14,666,156,1968
2019-08-15,568,127,1962
2019-08-16,591,115,1818
2019-08-17,331,42,656
2019-08-18,381,49,836
2019-08-19,592,147,1799
2019-08-20,734,168,2169
2019-08-21,593,149,1942
2019-08-22,670,161,1810
2019-08-23,532,140,1906
2019-08-24,349,41,768
2019-08-25,378,60,574
2019-08-26,551,134,1357
2019-08-27,718,151,1653
2019-08-28,609,182,1709
2019-08-29,682,173,1668
