2019-05-23,258,149,7245
2019-05-24,378,160,7048
2019-05-25,212,84,3241
2019-05-26,187,91,3356
2019-05-27,181,139,5228
2019-05-28,198,150,6117
2019-05-29,211,163,7335
2019-05-30,272,156,7323
2019-05-31,254,128,8834
2019-06-01,174,92,4692
2019-06-02,198,82,4418
2019-06-03,258,141,6463
2019-06-04,255,140,6766
2019-06-05,266,141,7788
2019-06-06,232,136,7983
2019-06-07,181,121,6711
2019-06-08,227,103,4920
2019-06-09,226,95,4967
2019-06-10,318,210,8945
2019-06-11,238,196,9412
2019-06-12,209,122,6982
2019-06-13,207,157,6994
2019-06-14,227,154,6839
2019-06-15,225,76,4206
2019-06-16,282,136,7180
2019-06-17,254,139,8176
2019-06-18,251,149,7806
2019-06-19,214,139,9611
2019-06-20,175,148,8149
2019-06-21,174,160,6742
2019-06-22,154,108,5319
2019-06-23,155,129,4767
2019-06-24,245,184,8381
2019-06-25,197,191,7412
2019-06-26,196,177,8329
2019-06-27,196,163,7369
2019-06-28,195,133,5605
2019-06-29,191,106,5854
2019-06-30,199,97,4340
2019-07-01,269,157,8112
2019-07-02,257,153,8197
2019-07-03,236,153,7963
2019-07-04,212,150,7123
2019-07-05,167,127,5348
2019-07-06,170,137,4084
2019-07-07,219,146,4473
2019-07-08,254,174,6137
2019-07-09,234,163,6530
2019-07-10,221,194,8625
2019-07-11,199,200,7674
2019-07-12,209,183,7225
2019-07-13,169,94,5814
2019-07-14,212,105,4666
2019-07-15,430,324,7214
2019-07-16,516,293,8563
2019-07-17,286,181,7397
2019-07-18,322,193,7163
2019-07-19,250,169,7066
2019-07-20,229,124,5678
2019-07-21,185,109,4999
2019-07-22,186,158,6853
2019-07-23,271,175,6964
2019-07-24,267,159,7133
2019-07-25,279,163,8185
2019-07-26,238,138,7009
2019-07-27,195,107,4384
2019-07-28,180,119,4382
2019-07-29,226,165,7037
2019-07-30,240,155,7396
2019-07-31,226,136,7185
2019-08-01,323,197,7662
2019-08-02,339,163,7043
2019-08-03,238,100,4149
2019-08-04,308,131,3574
2019-08-05,304,144,7428
2019-08-06,280,179,7684
2019-08-07,282,184,7727
2019-08-08,334,232,6700
2019-08-09,265,191,7819
2019-08-10,190,83,4388
2019-08-11,168,87,3518
2019-08-12,222,155,6466
2019-08-13,184,177,7515
2019-08-14,282,174,7972
2019-08-15,853,184,7649
2019-08-16,504,209,9261
2019-08-17,227,130,4401
2019-08-18,259,129,5687
2019-08-19,248,175,8109
2019-08-20,245,220,9992
2019-08-21,246,258,9942
2019-08-22,635,240,8374
2019-08-23,268,199,8880
2019-08-24,224,180,6091
2019-08-25,175,129,5059
2019-08-26,222,186,7928
2019-08-27,182,205,9172
2019-08-28,246,214,10293
2019-08-29,250,207,8912
